crtr_ymd,stn_id,stn_nm,day_avg_tp,day_hghst_tp,day_lowst_tp
20210430,189,서귀포,17.3,22.7,12.4
20210501,189,서귀포,14.2,18.4,11.0
20210502,189,서귀포,15.0,18.9,10.8
20210503,189,서귀포,15.7,18.4,11.4
20210504,189,서귀포,18.5,20.0,17.1
20210505,189,서귀포,19.1,24.0,15.6
20210506,189,서귀포,17.5,21.4,12.7
20210507,189,서귀포,19.0,23.2,16.3
20210508,189,서귀포,17.2,20.5,13.8
20210509,189,서귀포,19.2,22.6,15.4
20210510,189,서귀포,20.1,25.7,16.9
20210511,189,서귀포,18.4,21.3,17.2
20210512,189,서귀포,18.9,21.7,16.5
20210513,189,서귀포,20.6,25.3,17.5
20210514,189,서귀포,20.9,23.6,18.7
20210515,189,서귀포,22.4,26.2,20.5
20210516,189,서귀포,20.4,21.4,18.3
20210517,189,서귀포,18.6,22.8,16.4
20210518,189,서귀포,18.5,22.1,16.3
20210519,189,서귀포,19.5,22.6,17.1
20210520,189,서귀포,17.6,19.8,16.2
20210521,189,서귀포,18.4,22.1,15.6
20210522,189,서귀포,19.2,22.5,15.6
20210523,189,서귀포,19.9,23.0,16.4
20210524,189,서귀포,20.2,25.1,15.8
20210525,189,서귀포,20.8,27.9,16.9
20210526,189,서귀포,18.4,21.9,15.3
20210527,189,서귀포,19.6,26.2,15.9
20210528,189,서귀포,20.0,24.9,17.4
20210529,189,서귀포,19.3,22.5,15.3
20210530,189,서귀포,20.3,22.7,16.7
20210531,189,서귀포,21.2,24.7,17.7
20210601,189,서귀포,22.3,25.0,19.6
20210602,189,서귀포,22.6,24.3,19.9
20210603,189,서귀포,21.5,24.0,18.5
20210604,189,서귀포,21.0,27.4,18.3
20210605,189,서귀포,20.5,23.0,18.6
20210606,189,서귀포,20.8,23.3,18.2
20210607,189,서귀포,21.5,24.6,18.7
20210608,189,서귀포,23.1,26.6,21.0
20210609,189,서귀포,23.8,26.9,22.4
20210610,189,서귀포,23.3,25.1,22.3
20210611,189,서귀포,22.2,23.1,21.1
20210612,189,서귀포,22.8,25.8,21.1
20210613,189,서귀포,20.7,23.0,18.9
20210614,189,서귀포,22.2,24.8,19.3
20210615,189,서귀포,22.5,23.6,21.6
20210616,189,서귀포,22.0,24.1,21.2
20210617,189,서귀포,21.8,24.1,20.6
20210618,189,서귀포,21.9,24.2,21.1
20210619,189,서귀포,23.0,27.4,20.0
20210620,189,서귀포,23.5,26.8,19.6
20210621,189,서귀포,24.4,29.0,20.6
20210622,189,서귀포,23.8,26.4,21.6
20210623,189,서귀포,23.1,25.9,20.9
20210624,189,서귀포,23.2,26.1,21.5
20210625,189,서귀포,23.6,25.9,21.5
20210626,189,서귀포,24.3,26.8,22.2
20210627,189,서귀포,24.7,28.4,22.8
20210628,189,서귀포,25.3,28.7,23.0
20210629,189,서귀포,24.4,27.4,22.7
20210630,189,서귀포,24.3,27.1,22.4
20210701,189,서귀포,25.9,29.3,23.1
20210702,189,서귀포,24.2,26.2,23.1
20210703,189,서귀포,24.9,25.9,23.1
20210704,189,서귀포,23.6,25.6,22.2
20210705,189,서귀포,25.5,26.8,23.3
20210706,189,서귀포,26.1,27.4,25.3
20210707,189,서귀포,25.8,26.4,24.9
20210708,189,서귀포,25.5,26.8,23.8
20210709,189,서귀포,25.5,27.5,24.3
20210710,189,서귀포,26.1,28.7,24.5
20210711,189,서귀포,26.3,27.9,24.7
20210712,189,서귀포,27.4,29.9,25.5
20210713,189,서귀포,27.2,29.6,26.2
20210714,189,서귀포,27.4,28.9,26.3
20210715,189,서귀포,27.3,29.4,24.8
20210716,189,서귀포,27.6,29.3,26.0
20210717,189,서귀포,26.8,29.7,23.0
20210718,189,서귀포,25.1,28.1,22.6
20210719,189,서귀포,27.3,30.1,24.3
20210720,189,서귀포,28.3,31.1,26.6
20210721,189,서귀포,28.3,32.0,26.1
20210722,189,서귀포,28.2,32.0,26.2
20210723,189,서귀포,27.3,29.2,26.2
20210724,189,서귀포,27.9,31.3,26.6
20210725,189,서귀포,26.8,27.2,26.0
20210726,189,서귀포,25.9,27.1,23.6
20210727,189,서귀포,27.3,29.7,25.6
20210728,189,서귀포,27.4,29.9,25.2
20210729,189,서귀포,26.9,29.1,25.3
20210730,189,서귀포,26.5,28.5,24.8
20210731,189,서귀포,27.2,29.3,25.7
20210801,189,서귀포,27.9,29.9,26.5
20210802,189,서귀포,27.2,30.1,25.0
20210803,189,서귀포,27.7,29.7,25.6
20210804,189,서귀포,28.1,31.0,25.6
20210805,189,서귀포,28.9,31.7,26.9
20210806,189,서귀포,28.5,32.9,24.8
20210807,189,서귀포,28.7,31.4,26.8
20210808,189,서귀포,28.0,30.4,26.0
20210809,189,서귀포,28.4,32.9,25.1
20210810,189,서귀포,27.3,29.3,25.7
20210811,189,서귀포,25.5,28.2,23.3
20210812,189,서귀포,25.1,27.2,23.4
20210813,189,서귀포,23.7,25.3,22.6
20210814,189,서귀포,23.4,24.8,21.8
20210815,189,서귀포,24.3,25.7,22.8
20210816,189,서귀포,24.2,27.4,23.0
20210817,189,서귀포,25.7,29.2,23.5
20210818,189,서귀포,24.4,28.0,22.9
20210819,189,서귀포,24.9,27.9,21.8
20210820,189,서귀포,26.3,28.9,24.0
20210821,189,서귀포,25.2,26.7,22.8
20210822,189,서귀포,25.1,26.7,23.6
20210823,189,서귀포,26.1,28.9,24.7
20210824,189,서귀포,26.1,26.8,25.4
20210825,189,서귀포,25.6,26.6,23.9
20210826,189,서귀포,25.9,28.6,23.4
20210827,189,서귀포,26.7,28.9,25.4
20210828,189,서귀포,26.8,29.7,25.3
20210829,189,서귀포,26.7,29.1,25.3
20210830,189,서귀포,26.8,29.3,25.3
20210831,189,서귀포,26.5,29.2,24.1
20210901,189,서귀포,26.6,28.8,23.4
20210902,189,서귀포,24.5,27.1,22.5
20210903,189,서귀포,24.3,27.6,22.5
20210904,189,서귀포,24.8,27.5,22.9
20210905,189,서귀포,23.6,25.3,22.2
20210906,189,서귀포,24.0,26.0,23.0
20210907,189,서귀포,25.3,29.3,23.3
20210908,189,서귀포,24.2,27.0,21.4
20210909,189,서귀포,24.3,26.8,21.0
20210910,189,서귀포,23.1,24.5,22.1
20210911,189,서귀포,25.0,28.1,22.2
20210912,189,서귀포,25.8,28.5,23.8
20210913,189,서귀포,23.2,25.7,21.8
20210914,189,서귀포,24.5,25.8,23.0
20210915,189,서귀포,22.9,24.5,21.9
20210916,189,서귀포,22.9,24.8,21.5
20210917,189,서귀포,25.3,29.5,23.6
20210918,189,서귀포,24.0,26.9,22.3
20210919,189,서귀포,23.8,26.9,21.6
20210920,189,서귀포,24.9,27.2,22.3
20210921,189,서귀포,23.4,26.4,21.5
20210922,189,서귀포,24.1,26.4,21.4
20210923,189,서귀포,23.8,27.2,21.5
20210924,189,서귀포,22.9,26.6,19.0
20210925,189,서귀포,23.8,26.9,21.6
20210926,189,서귀포,23.7,26.5,22.0
20210927,189,서귀포,23.8,27.1,21.5
20210928,189,서귀포,25.0,28.0,22.6
20210929,189,서귀포,25.8,28.5,23.9
20210930,189,서귀포,24.3,27.1,22.7
20211001,189,서귀포,23.3,27.6,19.3
20211002,189,서귀포,23.0,26.4,19.7
20211003,189,서귀포,24.2,27.5,19.3
20211004,189,서귀포,25.8,28.7,23.6
20211005,189,서귀포,25.4,28.5,23.2
20211006,189,서귀포,25.0,27.5,22.8
20211007,189,서귀포,24.4,27.3,21.9
20211008,189,서귀포,25.1,27.9,22.6
20211009,189,서귀포,24.5,27.3,21.7
20211010,189,서귀포,25.4,27.7,23.8
20211011,189,서귀포,25.1,27.5,23.8
20211012,189,서귀포,23.1,25.7,21.2
20211013,189,서귀포,22.8,24.3,21.6
20211014,189,서귀포,23.4,26.0,21.8
20211015,189,서귀포,23.1,26.0,20.8
20211016,189,서귀포,17.7,22.9,14.1
20211017,189,서귀포,14.4,17.7,11.6
20211018,189,서귀포,14.8,18.4,9.9
20211019,189,서귀포,16.2,21.1,12.5
20211020,189,서귀포,14.6,16.6,12.7
20211021,189,서귀포,16.0,19.7,13.2
20211022,189,서귀포,15.7,19.6,13.0
20211023,189,서귀포,16.5,20.5,11.9
20211024,189,서귀포,18.1,20.8,16.0
20211025,189,서귀포,17.7,21.6,14.6
20211026,189,서귀포,17.1,21.0,13.8
20211027,189,서귀포,17.6,22.5,13.3
20211028,189,서귀포,17.7,21.5,13.5
20211029,189,서귀포,18.3,21.5,16.8
20211030,189,서귀포,17.7,21.3,14.9
20211031,189,서귀포,17.6,22.4,13.1
20211101,189,서귀포,18.0,22.3,14.7
20211102,189,서귀포,15.8,19.7,12.9
20211103,189,서귀포,15.9,20.4,11.9
20211104,189,서귀포,17.1,21.9,13.1
20211105,189,서귀포,17.9,21.1,13.8
20211106,189,서귀포,18.7,20.4,17.6
20211107,189,서귀포,19.1,22.2,16.9
20211108,189,서귀포,14.1,21.0,10.2
20211109,189,서귀포,10.9,14.3,8.3
20211110,189,서귀포,10.9,13.5,7.7
20211111,189,서귀포,12.6,16.6,9.8
20211112,189,서귀포,11.6,14.9,8.6
20211113,189,서귀포,13.3,16.8,10.0
20211114,189,서귀포,15.2,19.2,12.2
20211115,189,서귀포,14.0,18.0,9.9
20211116,189,서귀포,13.9,17.8,11.4
20211117,189,서귀포,14.7,19.2,10.8
20211118,189,서귀포,14.6,18.5,11.9
20211119,189,서귀포,14.6,19.8,9.9
20211120,189,서귀포,15.5,19.8,11.2
20211121,189,서귀포,17.0,19.5,14.9
20211122,189,서귀포,11.6,16.1,7.3
20211123,189,서귀포,9.1,11.0,7.1
20211124,189,서귀포,11.0,14.0,8.9
20211125,189,서귀포,13.0,17.4,10.4
20211126,189,서귀포,12.7,18.7,9.0
20211127,189,서귀포,11.3,15.8,8.3
20211128,189,서귀포,13.7,17.0,10.5
20211129,189,서귀포,14.9,18.0,11.9
20211130,189,서귀포,12.6,18.7,6.4
20211201,189,서귀포,7.6,10.3,5.6
20211202,189,서귀포,8.6,11.6,5.8
20211203,189,서귀포,10.5,14.2,7.2
20211204,189,서귀포,10.3,14.1,6.8
20211205,189,서귀포,9.8,12.2,7.8
20211206,189,서귀포,12.0,16.3,7.9
20211207,189,서귀포,12.3,17.4,8.0
20211208,189,서귀포,12.4,16.0,9.9
20211209,189,서귀포,14.1,17.1,12.3
20211210,189,서귀포,14.3,18.6,11.6
20211211,189,서귀포,13.3,16.6,11.4
20211212,189,서귀포,11.4,15.6,7.5
20211213,189,서귀포,7.6,11.3,5.3
20211214,189,서귀포,8.3,12.0,4.6
20211215,189,서귀포,12.4,17.1,8.3
20211216,189,서귀포,11.9,12.9,10.8
20211217,189,서귀포,5.5,12.3,1.4
20211218,189,서귀포,4.7,7.5,2.0
20211219,189,서귀포,7.4,10.9,4.7
20211220,189,서귀포,10.3,14.1,5.6
20211221,189,서귀포,12.6,17.1,10.3
20211222,189,서귀포,11.6,17.3,7.4
20211223,189,서귀포,11.0,15.7,6.9
20211224,189,서귀포,11.3,15.4,6.9
20211225,189,서귀포,3.9,7.5,1.1
20211226,189,서귀포,0.6,3.4,-1.1
20211227,189,서귀포,3.7,7.5,-0.4
20211228,189,서귀포,7.0,11.0,3.5
20211229,189,서귀포,9.0,12.0,6.9
20211230,189,서귀포,6.5,9.1,4.6
20211231,189,서귀포,5.3,8.8,2.8
20220101,189,서귀포,7.0,11.6,3.5
20220102,189,서귀포,7.9,13.2,4.3
20220103,189,서귀포,8.5,12.7,5.4
20220104,189,서귀포,8.3,12.3,4.5
20220105,189,서귀포,6.7,9.2,5.1
20220106,189,서귀포,8.6,12.4,5.7
20220107,189,서귀포,7.2,11.6,3.7
20220108,189,서귀포,7.6,11.3,5.0
20220109,189,서귀포,8.3,12.6,5.7
20220110,189,서귀포,8.3,12.2,5.1
20220111,189,서귀포,3.6,7.7,0.8
20220112,189,서귀포,3.9,7.6,1.5
20220113,189,서귀포,4.3,6.7,1.9
20220114,189,서귀포,5.1,8.2,1.8
20220115,189,서귀포,7.8,11.4,5.4
20220116,189,서귀포,8.8,13.9,5.7
20220117,189,서귀포,6.9,10.2,5.2
20220118,189,서귀포,5.5,8.5,3.1
20220119,189,서귀포,6.2,10.0,3.3
20220120,189,서귀포,4.8,7.3,2.0
20220121,189,서귀포,7.5,10.4,2.6
20220122,189,서귀포,9.8,12.2,8.0
20220123,189,서귀포,10.1,11.5,8.9
20220124,189,서귀포,10.0,12.3,8.3
20220125,189,서귀포,9.3,10.6,8.5
20220126,189,서귀포,9.6,12.4,7.0
20220127,189,서귀포,9.4,11.7,7.7
20220128,189,서귀포,8.5,12.0,6.7
20220129,189,서귀포,8.3,10.4,7.3
20220130,189,서귀포,7.4,11.0,3.8
20220131,189,서귀포,5.8,10.0,1.8
20220201,189,서귀포,6.4,10.2,3.7
20220202,189,서귀포,6.3,8.8,2.8
20220203,189,서귀포,6.5,9.3,4.1
20220204,189,서귀포,5.2,9.5,2.3
20220205,189,서귀포,2.7,5.4,1.6
20220206,189,서귀포,3.9,7.3,1.7
20220207,189,서귀포,5.0,8.4,1.7
20220208,189,서귀포,5.7,9.8,2.0
20220209,189,서귀포,6.8,11.2,2.8
20220210,189,서귀포,6.8,11.2,4.8
20220211,189,서귀포,7.9,12.5,3.8
20220212,189,서귀포,10.0,12.3,7.4
20220213,189,서귀포,10.0,11.4,8.9
20220214,189,서귀포,9.8,14.0,6.5
20220215,189,서귀포,5.4,10.6,1.2
20220216,189,서귀포,2.0,5.4,0.1
20220217,189,서귀포,1.9,4.5,-0.4
20220218,189,서귀포,5.8,9.1,1.8
20220219,189,서귀포,6.4,10.3,2.6
20220220,189,서귀포,1.9,4.7,-1.0
20220221,189,서귀포,4.2,7.7,0.6
20220222,189,서귀포,4.6,8.3,2.4
20220223,189,서귀포,4.5,7.4,2.2
20220224,189,서귀포,4.6,8.3,1.2
20220225,189,서귀포,6.9,11.1,2.6
20220226,189,서귀포,8.8,13.2,4.0
20220227,189,서귀포,9.1,13.0,6.3
20220228,189,서귀포,10.4,13.4,5.0
20220301,189,서귀포,13.4,17.9,9.6
20220302,189,서귀포,8.2,12.6,4.6
20220303,189,서귀포,9.2,13.7,3.6
20220304,189,서귀포,11.2,15.7,7.6
20220305,189,서귀포,11.1,16.6,7.4
20220306,189,서귀포,7.5,11.3,4.3
20220307,189,서귀포,8.9,11.9,6.6
20220308,189,서귀포,10.4,16.6,5.6
20220309,189,서귀포,11.8,16.3,6.8
20220310,189,서귀포,13.1,17.1,7.6
20220311,189,서귀포,16.5,18.0,14.7
20220312,189,서귀포,17.8,20.7,14.7
20220313,189,서귀포,15.7,17.2,13.5
20220314,189,서귀포,14.4,17.6,12.8
20220315,189,서귀포,14.0,17.4,11.6
20220316,189,서귀포,14.5,18.4,10.0
20220317,189,서귀포,13.8,17.1,11.2
20220318,189,서귀포,11.9,14.9,10.3
20220319,189,서귀포,8.5,10.9,6.4
20220320,189,서귀포,9.3,11.9,6.0
20220321,189,서귀포,9.9,12.9,6.7
20220322,189,서귀포,11.0,15.5,6.3
20220323,189,서귀포,10.8,13.7,8.4
20220324,189,서귀포,11.6,15.1,7.0
20220325,189,서귀포,16.0,18.5,10.6
20220326,189,서귀포,14.9,17.7,11.7
20220327,189,서귀포,14.8,19.6,12.0
20220328,189,서귀포,12.3,15.6,9.4
20220329,189,서귀포,13.5,16.7,10.2
20220330,189,서귀포,17.3,20.5,14.1
20220331,189,서귀포,15.5,18.4,12.8
20220401,189,서귀포,12.1,15.4,9.6
20220402,189,서귀포,11.4,15.6,7.7
20220403,189,서귀포,11.6,15.6,7.0
20220404,189,서귀포,12.6,16.8,7.5
20220405,189,서귀포,12.9,16.2,10.2
20220406,189,서귀포,14.4,18.2,9.9
20220407,189,서귀포,15.6,20.6,10.8
20220408,189,서귀포,15.8,20.0,11.4
20220409,189,서귀포,17.4,21.0,14.2
20220410,189,서귀포,19.2,22.6,14.7
20220411,189,서귀포,19.9,22.6,19.0
20220412,189,서귀포,18.5,21.5,17.4
20220413,189,서귀포,18.1,22.8,14.4
20220414,189,서귀포,14.1,15.3,13.6
20220415,189,서귀포,15.5,19.0,12.8
20220416,189,서귀포,14.4,17.5,11.3
20220417,189,서귀포,15.6,20.7,10.7
20220418,189,서귀포,16.2,19.1,14.1
20220419,189,서귀포,17.1,21.6,13.1
20220420,189,서귀포,17.2,21.5,12.6
20220421,189,서귀포,14.4,17.4,11.0
20220422,189,서귀포,17.7,21.5,13.2
20220423,189,서귀포,18.4,20.5,17.1
20220424,189,서귀포,18.8,21.6,16.9
20220425,189,서귀포,20.1,23.4,16.2
20220426,189,서귀포,18.1,20.5,16.6
20220427,189,서귀포,19.3,24.5,16.4
20220428,189,서귀포,18.8,23.4,15.4
20220429,189,서귀포,15.1,19.7,11.6
20220430,189,서귀포,15.2,17.6,13.5
20220501,189,서귀포,15.8,20.7,12.6
20220502,189,서귀포,17.0,21.2,13.4
20220503,189,서귀포,15.5,18.8,12.1
20220504,189,서귀포,16.1,20.2,12.2
20220505,189,서귀포,19.4,23.5,14.4
20220506,189,서귀포,21.2,24.4,18.1
20220507,189,서귀포,20.7,23.7,18.2
20220508,189,서귀포,18.3,20.8,17.0
20220509,189,서귀포,17.7,21.0,16.2
20220510,189,서귀포,18.2,21.8,15.4
20220511,189,서귀포,19.1,20.6,17.7
20220512,189,서귀포,20.7,25.0,18.3
20220513,189,서귀포,19.1,21.8,17.6
20220514,189,서귀포,18.8,22.5,15.3
20220515,189,서귀포,17.8,20.8,15.3
20220516,189,서귀포,17.6,21.4,14.3
20220517,189,서귀포,19.3,22.4,15.8
20220518,189,서귀포,20.5,22.6,16.9
20220519,189,서귀포,20.3,23.3,17.2
20220520,189,서귀포,20.8,24.6,18.4
20220521,189,서귀포,20.7,24.4,16.9
20220522,189,서귀포,21.4,25.1,17.1
20220523,189,서귀포,21.1,24.9,18.5
20220524,189,서귀포,21.8,25.3,18.3
20220525,189,서귀포,21.5,25.1,18.8
20220526,189,서귀포,19.9,22.4,17.9
20220527,189,서귀포,23.1,29.6,15.3
20220528,189,서귀포,21.1,25.8,19.0
20220529,189,서귀포,19.5,21.5,18.2
20220530,189,서귀포,20.1,23.5,19.0
20220531,189,서귀포,21.6,25.7,18.4
20220601,189,서귀포,20.0,23.4,18.0
20220602,189,서귀포,20.6,23.8,17.9
20220603,189,서귀포,21.1,24.3,18.0
20220604,189,서귀포,22.1,25.2,19.7
20220605,189,서귀포,19.7,21.7,17.3
20220606,189,서귀포,21.9,26.9,18.5
20220607,189,서귀포,20.2,21.7,18.2
20220608,189,서귀포,20.1,22.7,18.2
20220609,189,서귀포,20.5,23.5,18.1
20220610,189,서귀포,21.3,23.5,18.3
20220611,189,서귀포,22.5,26.3,18.3
20220612,189,서귀포,21.5,24.4,20.2
20220613,189,서귀포,20.1,21.8,19.0
20220614,189,서귀포,20.5,22.4,18.9
20220615,189,서귀포,21.1,23.9,19.3
20220616,189,서귀포,21.4,24.2,19.3
20220617,189,서귀포,22.7,25.4,20.8
20220618,189,서귀포,23.4,26.3,21.5
20220619,189,서귀포,23.9,26.9,21.6
20220620,189,서귀포,22.9,24.7,21.7
20220621,189,서귀포,24.8,28.7,22.0
20220622,189,서귀포,23.9,28.0,20.7
20220623,189,서귀포,24.1,24.8,23.6
20220624,189,서귀포,23.6,27.1,22.1
20220625,189,서귀포,24.4,27.9,22.4
20220626,189,서귀포,24.9,26.7,24.2
20220627,189,서귀포,25.0,26.3,24.1
20220628,189,서귀포,25.0,26.0,24.6
20220629,189,서귀포,25.4,26.7,24.7
20220630,189,서귀포,26.5,28.7,25.1
20220701,189,서귀포,26.3,29.0,24.5
20220702,189,서귀포,27.0,30.0,24.2
20220703,189,서귀포,27.3,30.7,25.0
20220704,189,서귀포,26.5,29.5,24.9
20220705,189,서귀포,27.2,29.3,25.4
20220706,189,서귀포,27.7,29.7,26.3
20220707,189,서귀포,27.6,28.8,26.8
20220708,189,서귀포,27.6,29.9,26.0
20220709,189,서귀포,27.4,30.2,24.8
20220710,189,서귀포,27.7,30.7,25.1
20220711,189,서귀포,25.9,28.3,23.0
20220712,189,서귀포,27.0,29.4,25.1
20220713,189,서귀포,27.7,30.1,25.2
20220714,189,서귀포,27.6,30.0,25.8
20220715,189,서귀포,25.7,27.9,24.2
20220716,189,서귀포,27.0,32.3,23.3
20220717,189,서귀포,26.7,29.2,24.4
20220718,189,서귀포,27.0,28.7,25.4
20220719,189,서귀포,26.5,28.6,24.7
20220720,189,서귀포,26.3,28.0,24.5
20220721,189,서귀포,27.4,31.7,24.2
20220722,189,서귀포,26.2,30.5,23.0
20220723,189,서귀포,26.6,29.3,23.5
20220724,189,서귀포,27.4,31.7,24.7
20220725,189,서귀포,25.9,29.2,24.0
20220726,189,서귀포,26.0,28.6,22.9
20220727,189,서귀포,26.8,29.0,25.1
20220728,189,서귀포,28.1,31.1,25.8
20220729,189,서귀포,29.2,32.4,27.1
20220730,189,서귀포,26.9,28.5,25.2
20220731,189,서귀포,26.9,27.4,25.4
20220801,189,서귀포,27.2,28.8,25.9
20220802,189,서귀포,28.1,30.8,24.9
20220803,189,서귀포,28.4,30.9,27.0
20220804,189,서귀포,28.8,31.0,27.2
20220805,189,서귀포,28.8,31.2,27.3
20220806,189,서귀포,29.2,31.4,27.4
20220807,189,서귀포,29.2,31.4,27.8
20220808,189,서귀포,29.1,31.5,27.8
20220809,189,서귀포,28.9,31.6,27.4
20220810,189,서귀포,29.0,31.8,27.5
20220811,189,서귀포,28.6,30.8,27.1
20220812,189,서귀포,28.6,30.4,27.7
20220813,189,서귀포,29.0,31.0,27.4
20220814,189,서귀포,29.1,31.4,27.7
20220815,189,서귀포,28.9,31.3,27.4
20220816,189,서귀포,28.0,30.1,26.3
20220817,189,서귀포,25.2,27.7,23.3
20220818,189,서귀포,26.4,28.5,23.0
20220819,189,서귀포,28.5,30.5,26.0
20220820,189,서귀포,27.8,30.5,26.5
20220821,189,서귀포,27.3,29.9,25.0
20220822,189,서귀포,27.4,30.2,25.3
20220823,189,서귀포,28.4,31.1,25.5
20220824,189,서귀포,27.4,30.2,23.9
20220825,189,서귀포,25.8,29.6,21.4
20220826,189,서귀포,24.9,27.4,22.2
20220827,189,서귀포,25.4,29.1,22.3
20220828,189,서귀포,25.0,28.1,21.4
20220829,189,서귀포,26.1,29.1,23.2
20220830,189,서귀포,27.9,31.1,26.3
20220831,189,서귀포,26.9,29.2,25.5
20220901,189,서귀포,25.3,27.2,23.8
20220902,189,서귀포,22.7,24.8,20.7
20220903,189,서귀포,25.1,26.8,23.9
20220904,189,서귀포,25.8,28.2,22.4
20220905,189,서귀포,26.2,28.1,24.6
20220906,189,서귀포,25.0,29.1,22.2
20220907,189,서귀포,24.6,28.6,20.6
20220908,189,서귀포,24.5,28.8,20.6
20220909,189,서귀포,23.9,27.6,19.8
20220910,189,서귀포,24.2,27.1,22.3
20220911,189,서귀포,24.9,28.1,22.5
20220912,189,서귀포,25.1,27.0,24.2
20220913,189,서귀포,24.5,25.7,23.4
20220914,189,서귀포,25.3,26.6,24.2
20220915,189,서귀포,25.7,28.0,25.0
20220916,189,서귀포,26.9,29.8,25.1
20220917,189,서귀포,26.8,31.0,23.7
20220918,189,서귀포,29.5,32.7,26.6
20220919,189,서귀포,28.7,34.8,24.0
20220920,189,서귀포,22.3,24.6,20.9
20220921,189,서귀포,21.1,24.1,19.8
20220922,189,서귀포,22.3,25.9,19.9
20220923,189,서귀포,22.7,25.8,19.4
20220924,189,서귀포,21.3,24.3,18.2
20220925,189,서귀포,22.1,25.7,19.0
20220926,189,서귀포,22.7,25.7,19.4
20220927,189,서귀포,23.0,27.0,20.0
20220928,189,서귀포,22.9,25.2,21.7
20220929,189,서귀포,22.7,26.6,20.2
20220930,189,서귀포,22.1,25.9,18.4
20221001,189,서귀포,22.0,25.8,17.8
20221002,189,서귀포,23.4,25.2,19.8
20221003,189,서귀포,25.6,27.9,24.3
20221004,189,서귀포,24.2,26.6,21.8
20221005,189,서귀포,21.3,24.1,17.8
20221006,189,서귀포,18.8,22.1,16.2
20221007,189,서귀포,17.9,21.1,15.5
20221008,189,서귀포,18.1,20.1,16.0
20221009,189,서귀포,18.6,20.2,16.9
20221010,189,서귀포,15.9,18.3,14.3
20221011,189,서귀포,16.8,21.0,13.7
20221012,189,서귀포,17.9,22.0,12.5
20221013,189,서귀포,19.9,23.1,18.0
20221014,189,서귀포,20.2,23.4,18.2
20221015,189,서귀포,20.5,24.5,16.8
20221016,189,서귀포,21.1,23.7,19.1
20221017,189,서귀포,19.0,23.6,14.3
20221018,189,서귀포,15.4,20.1,11.5
20221019,189,서귀포,15.8,20.2,11.5
20221020,189,서귀포,17.5,20.8,14.2
20221021,189,서귀포,20.1,23.6,16.3
20221022,189,서귀포,21.7,24.8,19.6
20221023,189,서귀포,19.3,23.2,15.9
20221024,189,서귀포,15.9,20.1,13.0
20221025,189,서귀포,14.9,18.3,11.5
20221026,189,서귀포,17.5,20.1,15.6
20221027,189,서귀포,17.5,21.5,14.7
20221028,189,서귀포,17.8,22.7,13.0
20221029,189,서귀포,18.7,22.2,17.2
20221030,189,서귀포,18.1,21.6,16.4
20221031,189,서귀포,17.8,21.0,15.8
20221101,189,서귀포,18.0,22.2,14.6
20221102,189,서귀포,17.3,21.8,13.3
20221103,189,서귀포,16.9,21.0,11.3
20221104,189,서귀포,15.7,18.4,13.2
20221105,189,서귀포,13.7,17.3,10.7
20221106,189,서귀포,13.7,17.9,10.8
20221107,189,서귀포,14.1,18.2,10.0
20221108,189,서귀포,16.0,21.1,11.5
20221109,189,서귀포,17.1,21.0,12.8
20221110,189,서귀포,19.3,22.6,15.8
20221111,189,서귀포,20.6,23.2,19.1
20221112,189,서귀포,21.1,22.6,19.6
20221113,189,서귀포,17.8,24.1,13.1
20221114,189,서귀포,15.1,18.6,12.8
20221115,189,서귀포,13.6,17.0,10.7
20221116,189,서귀포,14.4,18.9,9.4
20221117,189,서귀포,15.5,17.9,12.7
20221118,189,서귀포,17.2,20.2,15.8
20221119,189,서귀포,18.2,20.9,16.9
20221120,189,서귀포,16.2,17.8,15.1
20221121,189,서귀포,16.3,20.3,13.3
20221122,189,서귀포,16.3,17.8,13.9
20221123,189,서귀포,16.5,19.8,13.7
20221124,189,서귀포,15.4,20.1,12.0
20221125,189,서귀포,15.9,20.1,10.4
20221126,189,서귀포,16.3,20.7,13.1
20221127,189,서귀포,15.8,18.4,11.3
20221128,189,서귀포,20.7,23.3,17.4
20221129,189,서귀포,18.0,21.1,14.8
20221130,189,서귀포,8.3,14.8,5.2
20221201,189,서귀포,6.0,8.8,4.2
20221202,189,서귀포,7.3,10.7,4.6
20221203,189,서귀포,11.5,12.7,9.2
20221204,189,서귀포,12.0,13.7,9.8
20221205,189,서귀포,10.0,12.8,5.6
20221206,189,서귀포,8.0,12.0,4.2
20221207,189,서귀포,10.8,15.6,7.1
20221208,189,서귀포,10.7,14.2,8.1
20221209,189,서귀포,11.0,14.7,7.9
20221210,189,서귀포,12.5,16.9,8.8
20221211,189,서귀포,9.5,12.4,6.1
20221212,189,서귀포,9.8,14.3,5.8
20221213,189,서귀포,9.2,12.3,6.0
20221214,189,서귀포,4.5,7.3,2.8
20221215,189,서귀포,6.4,10.6,3.0
20221216,189,서귀포,9.2,11.8,6.8
20221217,189,서귀포,3.6,7.8,-0.8
20221218,189,서귀포,0.7,3.4,-1.8
20221219,189,서귀포,5.3,8.2,1.3
20221220,189,서귀포,8.5,12.1,3.6
20221221,189,서귀포,9.3,13.0,6.8
20221222,189,서귀포,2.9,6.9,-0.9
20221223,189,서귀포,0.8,3.3,-1.3
20221224,189,서귀포,3.6,7.5,0.1
20221225,189,서귀포,6.1,11.6,1.8
20221226,189,서귀포,6.8,11.6,3.6
